DEBUG-GREG0(n0c0b0m8p3,36):(f:0, i:{{0x0,0x0},{0x0,0x24}}, v:0x24) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m9p0,36):(f:0, i:{{0x0,0x0},{0x0,0x25}}, v:0x25) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m9p1,36):(f:0, i:{{0x0,0x0},{0x0,0x26}}, v:0x26) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m9p2,36):(f:0, i:{{0x0,0x0},{0x0,0x27}}, v:0x27) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m9p3,36):(f:0, i:{{0x0,0x0},{0x0,0x28}}, v:0x28) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m10p0,36):(f:0, i:{{0x0,0x0},{0x0,0x29}}, v:0x29) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m10p1,36):(f:0, i:{{0x0,0x0},{0x0,0x2A}}, v:0x2A) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m10p2,36):(f:0, i:{{0x0,0x0},{0x0,0x2B}}, v:0x2B) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m10p3,36):(f:0, i:{{0x0,0x0},{0x0,0x2C}}, v:0x2C) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m11p0,36):(f:0, i:{{0x0,0x0},{0x0,0x2D}}, v:0x2D) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m11p1,36):(f:0, i:{{0x0,0x0},{0x0,0x2E}}, v:0x2E) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m11p2,36):(f:0, i:{{0x0,0x0},{0x0,0x2F}}, v:0x2F) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m11p3,36):(f:0, i:{{0x0,0x0},{0x0,0x30}}, v:0x30) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m12p0,36):(f:0, i:{{0x0,0x0},{0x0,0x31}}, v:0x31) #d get $lr36n0c0b0 1
DEBUG-GREG0(n0c0b0m12p1,36):(f:0, i:{{0x0,0x0},{0x0,0x32}}, v:0x32) #d get $lr36n0c0b0 1
